,datetime,nh3,pm10,pm2_5,so2,o3,no2,co,aqi
748,2024-03-06 05:00:00,19.51,103.97,87.17,22.89,147.34,12.0,767.71,5
749,2024-03-06 06:00:00,18.24,122.9,105.94,23.6,191.69,7.37,754.36,5
750,2024-03-06 07:00:00,12.41,98.32,85.89,18.84,194.55,3.94,594.14,5
751,2024-03-06 08:00:00,10.26,82.0,71.28,16.93,188.83,3.64,514.03,5
752,2024-03-06 09:00:00,9.88,76.29,65.81,16.45,188.83,4.03,494.0,5
753,2024-03-06 10:00:00,10.26,76.47,65.17,17.4,185.97,6.34,514.03,5
754,2024-03-06 11:00:00,11.4,82.13,69.46,18.6,175.95,9.85,567.44,4
755,2024-03-06 12:00:00,13.05,87.0,73.2,19.31,161.65,14.74,634.19,4
756,2024-03-06 13:00:00,14.95,93.42,77.99,20.03,145.91,18.16,707.63,5
757,2024-03-06 14:00:00,16.47,101.46,84.14,19.55,135.9,18.68,774.38,5
758,2024-03-06 15:00:00,17.73,106.82,88.45,18.12,131.61,17.65,801.09,5
759,2024-03-06 16:00:00,19.0,107.9,89.09,17.17,124.45,16.62,814.44,5
760,2024-03-06 17:00:00,20.01,106.95,88.02,16.45,113.01,16.62,827.79,5
761,2024-03-06 18:00:00,20.27,102.58,84.63,15.14,100.14,16.45,807.76,5
762,2024-03-06 19:00:00,20.01,95.23,79.73,13.35,91.55,15.25,761.03,5
763,2023-10-30 20:00:00,19.51,275.7,222.41,14.78,7.69,39.41,1762.39,5
764,2023-10-30 21:00:00,14.44,271.97,222.47,11.68,7.33,35.99,1762.39,5
765,2023-10-30 22:00:00,11.78,267.05,221.3,9.89,6.53,33.24,1735.69,5
766,2023-10-30 23:00:00,12.29,266.73,223.25,10.01,4.96,32.22,1762.39,5
767,2023-10-31 00:00:00,14.69,272.38,228.84,11.56,2.79,32.56,1815.8,5
768,2023-10-31 01:00:00,17.99,283.73,236.97,14.54,1.03,33.59,1949.31,5
769,2023-10-31 02:00:00,19.25,310.15,255.03,18.84,3.71,34.27,2269.74,5
770,2023-10-31 03:00:00,20.77,334.72,273.99,23.13,14.48,38.73,2536.77,5
771,2023-10-31 04:00:00,15.83,300.29,258.55,35.29,81.54,39.76,1976.01,5
772,2023-10-31 05:00:00,16.21,323.96,283.65,42.44,151.63,35.64,1922.61,5
773,2023-10-31 06:00:00,16.97,365.89,323.83,44.82,240.33,26.73,1895.9,5
774,2023-10-31 07:00:00,9.88,203.25,183.45,30.52,228.88,9.85,974.66,5
775,2023-10-31 08:00:00,7.98,137.89,124.62,20.27,194.55,6.85,714.3,5
776,2023-10-31 09:00:00,7.79,120.58,108.74,17.88,178.81,7.03,654.22,5
777,2023-10-31 10:00:00,14.31,130.16,113.6,21.46,147.34,17.31,834.47,5
778,2023-10-31 11:00:00,28.12,159.85,134.21,32.42,118.73,37.36,1201.63,5
779,2023-10-31 12:00:00,41.54,198.3,163.19,45.3,90.84,61.69,1615.52,5
780,2023-10-31 13:00:00,55.73,239.17,193.39,57.22,69.38,83.63,2002.72,5
781,2023-10-31 14:00:00,67.89,278.53,221.12,63.9,57.94,90.48,2243.04,5
782,2023-10-31 15:00:00,73.97,302.9,236.18,60.56,53.64,82.94,2269.74,5
783,2023-10-31 16:00:00,67.89,315.8,243.49,50.07,44.35,70.6,2216.34,5
784,2023-10-31 17:00:00,54.72,321.01,245.9,39.58,29.33,62.38,2189.64,5
785,2023-10-31 18:00:00,38.0,310.76,238.47,28.37,17.17,55.52,2082.82,5
786,2023-10-31 19:00:00,24.32,287.64,224.66,18.84,11.18,47.3,1922.61,5
787,2024-05-02 20:00:00,20.27,54.07,41.27,18.12,107.29,14.74,654.22,3
788,2024-05-02 21:00:00,20.77,55.17,43.09,18.12,105.86,14.05,667.57,3
789,2024-05-02 22:00:00,21.03,57.73,45.85,18.84,101.57,13.88,687.6,3
790,2024-05-02 23:00:00,21.79,61.33,49.1,19.55,94.41,14.57,727.65,3
791,2024-05-03 00:00:00,22.8,65.19,52.53,20.27,85.83,15.42,767.71,4
792,2024-05-03 01:00:00,24.57,71.78,57.3,22.65,77.96,18.34,854.49,4
793,2024-05-03 02:00:00,26.85,84.95,65.75,26.7,82.25,21.93,1001.36,4
794,2024-05-03 03:00:00,27.11,95.43,73.86,30.04,118.73,22.96,1054.76,4
795,2024-05-03 04:00:00,22.8,92.59,75.99,31.95,191.69,13.88,834.47,5
796,2024-05-03 05:00:00,20.52,105.7,89.63,32.9,248.91,10.28,794.41,5
797,2024-05-03 06:00:00,18.75,117.87,102.18,31.95,288.96,8.65,761.03,5
798,2024-05-03 07:00:00,11.4,82.68,71.32,20.5,266.08,4.84,547.41,5
799,2024-05-03 08:00:00,8.23,62.87,52.96,15.14,246.05,4.2,453.95,5
800,2024-05-03 09:00:00,7.41,56.77,46.87,12.99,237.46,4.37,427.25,5
801,2024-05-03 10:00:00,8.74,58.74,47.26,13.95,226.02,7.88,480.65,5
802,2024-05-03 11:00:00,11.91,69.41,54.51,17.4,211.72,15.08,607.49,5
803,2024-05-03 12:00:00,15.07,81.84,63.32,20.98,191.69,23.65,754.36,5
804,2024-05-03 13:00:00,20.01,100.81,75.83,26.46,154.5,33.59,988.01,5
805,2024-05-03 14:00:00,26.09,126.53,91.95,32.9,114.44,41.47,1281.74,5
806,2024-05-03 15:00:00,30.65,146.57,104.27,37.67,89.41,45.24,1468.66,5
807,2024-05-03 16:00:00,33.44,157.43,111.99,40.53,73.67,47.3,1602.17,5
808,2024-05-03 17:00:00,33.44,160.87,115.48,41.01,66.52,45.93,1642.23,5
809,2024-05-03 18:00:00,30.15,151.01,111.1,36.72,66.52,40.78,1522.06,5
810,2024-05-03 19:00:00,25.59,133.39,101.89,29.33,72.96,31.87,1268.39,5
811,2024-06-12 20:00:00,12.92,34.24,24.94,13.59,53.64,11.82,534.06,2
812,2024-06-12 21:00:00,13.05,32.56,23.45,13.11,44.7,12.51,540.73,2
813,2024-06-12 22:00:00,12.67,32.92,23.8,13.23,37.55,13.54,554.08,2
814,2024-06-12 23:00:00,12.03,34.5,25.4,14.19,32.19,14.74,574.11,3
815,2024-06-13 00:00:00,11.02,37.44,28.14,15.26,27.89,16.28,594.14,3
816,2024-06-13 01:00:00,10.77,41.77,31.6,16.93,25.75,17.31,620.84,3
817,2024-06-13 02:00:00,11.78,49.41,37.15,19.31,36.84,17.14,674.25,3
818,2024-06-13 03:00:00,12.29,60.0,45.93,21.93,72.96,16.11,700.95,3
819,2024-06-13 04:00:00,11.15,79.69,64.63,22.89,133.04,11.31,680.92,4
820,2024-06-13 05:00:00,10.89,104.42,88.31,23.84,188.83,8.05,680.92,5
821,2024-06-13 06:00:00,10.89,127.51,110.58,24.8,231.74,7.11,687.6,5
822,2024-06-13 07:00:00,10.77,143.81,126.44,24.56,257.49,6.6,687.6,5
823,2024-06-13 08:00:00,10.89,153.12,135.47,24.32,268.94,6.68,680.92,5
824,2024-06-13 09:00:00,10.77,157.03,138.91,24.56,277.52,7.2,674.25,5
825,2024-06-13 10:00:00,11.4,158.2,138.95,25.99,277.52,10.11,694.27,5
826,2024-06-13 11:00:00,12.67,157.93,136.83,27.66,260.35,15.08,747.68,5
827,2024-06-13 12:00:00,13.68,153.68,131.09,26.94,231.74,18.68,774.38,5
828,2024-06-13 13:00:00,14.06,145.76,122.51,25.27,211.72,16.79,761.03,5
829,2024-06-13 14:00:00,14.57,142.61,119.6,25.75,200.27,12.85,741.0,5
830,2024-06-13 15:00:00,15.07,144.16,121.97,26.46,183.11,11.82,761.03,5
831,2024-06-13 16:00:00,14.57,115.11,95.95,22.41,153.06,11.14,720.98,5
832,2024-06-13 17:00:00,14.31,90.52,74.18,18.6,127.32,11.31,707.63,4
833,2024-06-13 18:00:00,13.55,70.73,56.87,15.74,103.0,11.31,667.57,4
834,2024-06-13 19:00:00,13.05,54.88,43.34,14.07,79.39,11.48,620.84,3
835,2024-01-16 20:00:00,17.99,619.78,578.77,18.6,2.01,72.66,3685.0,5
836,2024-01-16 21:00:00,23.31,614.65,576.9,19.07,2.95,65.8,3578.19,5
837,2024-01-16 22:00:00,28.12,598.7,562.83,19.79,3.04,59.63,3391.27,5
838,2024-01-16 23:00:00,30.4,579.59,547.02,19.31,2.17,54.84,3257.75,5
839,2024-01-17 00:00:00,32.17,553.76,526.39,19.07,0.99,51.41,3124.24,5
840,2024-01-17 01:00:00,31.66,517.85,495.22,19.07,0.32,47.98,3070.83,5
841,2024-01-17 02:00:00,27.87,512.19,488.42,20.74,0.12,45.93,3284.45,5
842,2024-01-17 03:00:00,22.04,515.49,492.15,21.46,0.76,45.24,3471.37,5
843,2024-01-17 04:00:00,14.57,467.58,444.03,26.23,25.75,50.72,2803.8,5
844,2024-01-17 05:00:00,9.5,453.45,425.7,28.61,59.37,37.01,2429.96,5
845,2024-01-17 06:00:00,6.52,459.09,430.62,31.47,95.84,27.42,2136.23,5
846,2024-01-17 07:00:00,1.31,445.6,422.46,34.81,173.09,17.65,1682.28,5
847,2024-01-17 08:00:00,1.76,422.84,401.59,32.9,200.27,13.71,1495.36,5
848,2024-01-17 09:00:00,2.44,402.35,382.41,32.9,211.72,12.34,1401.9,5
849,2024-01-17 10:00:00,6.27,408.57,386.36,30.52,185.97,17.82,1482.01,5
850,2024-01-17 11:00:00,10.89,430.72,402.54,25.99,137.33,28.45,1708.98,5
851,2024-01-17 12:00:00,11.78,447.64,413.71,22.17,97.27,39.07,1895.9,5
852,2024-01-17 13:00:00,11.78,466.24,426.78,19.79,70.1,43.87,2082.82,5
853,2024-01-17 14:00:00,10.51,486.01,442.4,18.6,59.37,42.16,2216.34,5
854,2024-01-17 15:00:00,8.74,499.95,455.43,17.64,57.22,38.39,2269.74,5
855,2024-01-17 16:00:00,7.28,511.11,467.07,16.45,55.79,35.3,2269.74,5
856,2024-01-17 17:00:00,6.78,524.23,479.74,15.14,50.78,34.27,2296.45,5
857,2024-01-17 18:00:00,5.76,528.22,486.08,13.23,48.64,32.56,2243.04,5
858,2024-01-17 19:00:00,4.69,526.79,488.87,11.56,48.64,29.47,2162.93,5
859,2024-02-06 20:00:00,8.87,120.8,107.33,12.87,85.83,13.19,741.0,5
860,2024-02-06 21:00:00,7.6,127.59,114.68,12.52,89.41,12.0,741.0,5
861,2024-02-06 22:00:00,7.09,127.42,114.92,11.68,90.12,11.48,741.0,5
862,2024-02-06 23:00:00,7.22,122.4,110.25,11.21,86.55,11.82,747.68,5
863,2024-02-07 00:00:00,7.66,117.27,105.35,11.68,82.25,12.51,747.68,5
864,2024-02-07 01:00:00,8.49,115.12,102.62,13.35,76.53,14.57,774.38,5
865,2024-02-07 02:00:00,9.5,115.53,101.08,15.97,70.81,17.65,821.11,5
866,2024-02-07 03:00:00,9.88,112.29,96.74,17.88,74.39,18.16,834.47,5
867,2024-02-07 04:00:00,9.88,108.84,93.75,19.55,87.98,15.59,801.09,5
868,2024-02-07 05:00:00,10.39,115.28,99.99,20.03,105.86,13.71,794.41,5
869,2024-02-07 06:00:00,9.63,124.76,110.03,20.27,137.33,10.37,767.71,5
870,2024-02-07 07:00:00,6.59,104.56,94.15,16.93,164.51,5.4,614.17,5
871,2024-02-07 08:00:00,6.14,96.62,87.54,15.97,173.09,4.46,567.44,5
872,2024-02-07 09:00:00,6.65,97.57,88.52,15.97,177.38,4.76,567.44,5
873,2024-02-07 10:00:00,7.79,104.51,94.76,17.64,175.95,6.94,600.81,5
874,2024-02-07 11:00:00,9.63,112.21,101.29,19.55,167.37,10.88,660.9,5
875,2024-02-07 12:00:00,11.53,116.27,104.5,20.74,155.93,15.25,714.3,5
876,2024-02-07 13:00:00,13.17,119.33,106.54,22.17,145.91,17.48,747.68,5
877,2024-02-07 14:00:00,13.93,121.0,107.45,23.13,141.62,16.79,747.68,5
878,2024-02-07 15:00:00,13.93,120.97,107.16,22.89,143.05,14.57,714.3,5
879,2024-02-07 16:00:00,14.06,119.79,105.8,21.93,141.62,13.02,694.27,5
880,2024-02-07 17:00:00,14.44,119.08,104.8,20.5,133.04,12.85,700.95,5
881,2024-02-07 18:00:00,14.69,117.73,103.68,18.84,123.02,12.68,687.6,5
882,2024-02-07 19:00:00,15.2,113.14,99.94,17.4,113.01,12.34,667.57,5
883,2023-12-31 20:00:00,8.23,306.21,274.84,7.21,9.57,29.13,1535.42,5
884,2023-12-31 21:00:00,7.79,303.72,274.68,7.15,9.12,27.76,1535.42,5
885,2023-12-31 22:00:00,7.47,294.42,271.55,7.03,9.48,26.39,1508.71,5
886,2023-12-31 23:00:00,7.92,287.57,267.8,7.33,10.28,25.36,1495.36,5
887,2024-01-01 00:00:00,8.87,286.86,268.3,8.11,10.1,26.05,1522.06,5
888,2024-01-01 01:00:00,10.39,296.82,278.53,10.25,7.06,29.13,1655.58,5
889,2024-01-01 02:00:00,11.78,323.92,301.39,13.83,2.82,33.59,1895.9,5
890,2024-01-01 03:00:00,11.4,341.29,316.56,15.97,7.24,34.62,1976.01,5
891,2024-01-01 04:00:00,9.5,341.2,318.87,20.5,36.12,32.22,1762.39,5
892,2024-01-01 05:00:00,8.87,350.0,326.5,24.8,63.66,28.79,1682.28,5
893,2024-01-01 06:00:00,8.61,354.6,331.76,28.85,100.14,25.02,1562.12,5
894,2024-01-01 07:00:00,5.19,268.94,255.3,23.37,154.5,11.65,1028.06,5
895,2024-01-01 08:00:00,5.0,233.94,222.64,18.84,170.23,8.14,907.9,5
896,2024-01-01 09:00:00,5.51,219.9,209.0,18.6,174.52,8.31,881.2,5
897,2024-01-01 10:00:00,9.88,232.72,217.69,18.84,147.34,16.28,1028.06,5
898,2024-01-01 11:00:00,15.33,271.1,248.3,18.6,105.86,30.16,1321.79,5
899,2024-01-01 12:00:00,16.97,312.06,282.25,18.6,71.53,43.53,1588.82,5
900,2024-01-01 13:00:00,17.48,350.87,314.3,19.31,50.07,54.84,1842.5,5
901,2024-01-01 14:00:00,15.33,381.65,339.03,18.6,40.05,56.21,2002.72,5
902,2024-01-01 15:00:00,12.29,397.39,352.02,16.45,36.84,52.78,2056.12,5
903,2024-01-01 16:00:00,10.89,408.73,362.93,15.02,34.33,48.67,2082.82,5
904,2024-01-01 17:00:00,11.78,422.34,374.24,14.78,27.54,47.98,2162.93,5
905,2024-01-01 18:00:00,12.41,423.27,375.17,13.47,21.99,45.93,2136.23,5
906,2024-01-01 19:00:00,12.41,413.6,368.77,11.21,18.78,41.81,2029.42,5
907,2024-02-10 20:00:00,8.74,260.44,226.16,7.09,16.09,31.87,1562.12,5
908,2024-02-10 21:00:00,6.9,258.2,229.1,6.68,20.38,28.79,1535.42,5
909,2024-02-10 22:00:00,5.57,252.34,227.48,6.68,28.61,25.02,1482.01,5
910,2024-02-10 23:00:00,5.57,246.43,224.19,6.5,31.11,22.62,1415.25,5
911,2024-02-11 00:00:00,6.02,240.86,219.84,6.74,30.4,21.76,1375.2,5
912,2024-02-11 01:00:00,6.97,242.05,219.9,8.23,26.11,23.65,1415.25,5
913,2024-02-11 02:00:00,8.61,252.49,225.69,11.32,19.85,28.79,1562.12,5
914,2024-02-11 03:00:00,10.64,262.89,232.34,14.54,24.32,28.45,1695.63,5
915,2024-02-11 04:00:00,13.3,271.5,238.81,17.4,40.41,27.08,1789.09,5
916,2024-02-11 05:00:00,16.21,287.21,252.2,19.55,69.38,28.45,1869.2,5
917,2024-02-11 06:00:00,16.47,304.86,269.34,21.7,124.45,25.7,1815.8,5
918,2024-02-11 07:00:00,10.26,188.8,173.06,25.75,200.27,8.4,947.95,5
919,2024-02-11 08:00:00,9.12,155.12,143.11,19.79,203.13,5.31,767.71,5
920,2024-02-11 09:00:00,8.87,139.27,128.44,17.88,200.27,5.18,700.95,5
921,2024-02-11 10:00:00,12.29,147.22,132.92,17.64,170.23,11.82,814.44,5
922,2024-02-11 11:00:00,17.48,170.29,149.54,18.36,128.75,22.62,1028.06,5
923,2024-02-11 12:00:00,24.57,190.37,163.59,21.22,97.27,35.3,1228.33,5
924,2024-02-11 13:00:00,32.93,213.04,179.97,25.99,78.68,43.87,1415.25,5
925,2024-02-11 14:00:00,37.49,236.14,197.0,29.09,67.95,45.24,1548.77,5
926,2024-02-11 15:00:00,37.49,254.45,212.02,29.56,62.23,41.81,1615.52,5
927,2024-02-11 16:00:00,33.94,267.33,224.44,28.37,59.37,38.73,1655.58,5
928,2024-02-11 17:00:00,27.36,274.22,231.34,24.32,54.36,35.99,1642.23,5
929,2024-02-11 18:00:00,20.27,270.54,229.54,17.64,47.92,32.22,1548.77,5
930,2024-02-11 19:00:00,16.47,262.29,225.5,12.64,42.92,27.76,1428.6,5
931,2024-07-27 20:00:00,5.51,11.68,8.63,8.23,42.56,9.42,373.84,1
932,2024-07-27 21:00:00,5.07,12.68,9.86,7.87,40.41,9.42,383.85,1
933,2024-07-27 22:00:00,4.62,13.53,10.79,7.87,38.62,9.51,393.87,2
934,2024-07-27 23:00:00,4.24,14.4,11.63,8.23,36.48,9.68,403.88,2
935,2024-07-28 00:00:00,4.05,15.57,12.62,9.06,33.97,10.2,413.89,2
936,2024-07-28 01:00:00,4.12,17.38,14.07,10.25,31.11,11.14,427.25,2
937,2024-07-28 02:00:00,4.31,19.39,15.79,10.97,30.04,12.0,447.27,2
938,2024-07-28 03:00:00,4.12,19.8,16.41,10.73,33.26,11.65,453.95,2
939,2024-07-28 04:00:00,3.64,17.84,14.98,9.42,42.92,10.02,433.92,2
940,2024-07-28 05:00:00,3.39,17.18,14.64,8.82,59.37,8.23,417.23,2
941,2024-07-28 06:00:00,3.2,17.82,15.62,8.46,77.25,6.85,400.54,2
942,2024-07-28 07:00:00,2.88,17.14,15.37,7.51,92.98,5.44,383.85,2
943,2024-07-28 08:00:00,2.72,16.03,14.47,6.62,101.57,4.71,367.16,3
944,2024-07-28 09:00:00,2.79,18.88,17.29,6.79,115.87,4.46,360.49,3
945,2024-07-28 10:00:00,3.29,22.99,20.95,8.23,127.32,5.1,363.83,3
946,2024-07-28 11:00:00,4.31,27.13,24.33,10.01,131.61,6.51,380.52,3
947,2024-07-28 12:00:00,5.19,28.94,25.48,11.32,130.18,8.31,393.87,3
948,2024-07-28 13:00:00,6.21,29.99,25.67,12.99,124.45,10.02,410.56,3
949,2024-07-28 14:00:00,7.66,32.1,26.48,15.14,114.44,11.48,440.6,3
950,2024-07-28 15:00:00,9.12,33.9,27.08,16.45,104.43,12.51,467.3,3
951,2024-07-28 16:00:00,10.13,34.09,26.53,15.97,92.98,12.51,480.65,3
952,2024-07-28 17:00:00,10.77,34.25,26.0,14.78,82.25,12.51,494.0,3
953,2024-07-28 18:00:00,11.02,34.34,26.04,13.23,73.67,12.51,500.68,3
954,2024-07-28 19:00:00,11.02,34.51,26.39,11.68,64.37,12.34,500.68,3
955,2024-05-14 20:00:00,21.28,103.78,85.04,19.31,82.97,16.96,1028.06,5
956,2024-05-14 21:00:00,20.01,107.08,89.48,18.84,77.25,16.45,1054.76,5
957,2024-05-14 22:00:00,18.49,107.34,90.7,17.64,71.53,16.11,1041.41,5
958,2024-05-14 23:00:00,17.73,108.22,92.56,16.45,66.52,16.11,1028.06,5
959,2024-05-15 00:00:00,17.48,112.82,97.18,15.5,61.51,16.62,1014.71,5
960,2024-05-15 01:00:00,19.0,121.74,104.93,15.5,58.65,18.16,1054.76,5
961,2024-05-15 02:00:00,21.53,137.4,116.81,19.07,70.81,20.22,1148.22,5
962,2024-05-15 03:00:00,22.04,155.6,132.1,24.8,115.87,20.91,1201.63,5
963,2024-05-15 04:00:00,14.57,154.85,135.65,32.42,183.11,14.57,1001.36,5
964,2024-05-15 05:00:00,12.29,152.79,134.98,31.95,217.44,11.14,921.25,5
965,2024-05-15 06:00:00,11.15,157.68,140.43,31.95,251.77,9.51,881.2,5
966,2024-05-15 07:00:00,8.36,116.87,104.84,21.22,237.46,6.17,700.95,5
967,2024-05-15 08:00:00,7.03,91.01,81.34,15.5,220.3,5.01,600.81,5
968,2024-05-15 09:00:00,6.65,83.39,73.92,13.83,214.58,5.01,560.76,5
969,2024-05-15 10:00:00,7.16,79.95,70.0,14.19,205.99,6.77,567.44,5
970,2024-05-15 11:00:00,8.74,82.11,70.62,16.45,194.55,10.54,614.17,5
971,2024-05-15 12:00:00,10.39,84.49,71.47,18.12,178.81,14.74,674.25,4
972,2024-05-15 13:00:00,12.29,88.47,73.58,21.22,161.65,17.48,734.33,4
973,2024-05-15 14:00:00,14.82,93.27,76.18,29.33,151.63,18.85,787.73,5
974,2024-05-15 15:00:00,17.23,93.76,74.96,33.38,140.19,18.34,827.79,4
975,2024-05-15 16:00:00,18.49,92.36,72.95,28.37,123.02,16.45,867.84,4
976,2024-05-15 17:00:00,19.0,95.43,75.84,27.66,110.15,17.14,921.25,5
977,2024-05-15 18:00:00,19.25,98.16,79.4,28.61,100.14,17.48,947.95,5
978,2024-05-15 19:00:00,19.51,100.42,82.7,27.18,91.55,16.96,961.3,5
979,2023-10-26 20:00:00,8.04,215.85,187.1,11.8,28.97,28.79,1468.66,5
980,2023-10-26 21:00:00,7.79,209.8,184.49,11.56,33.26,23.31,1348.5,5
981,2023-10-26 22:00:00,7.73,202.17,178.95,11.09,34.33,20.05,1241.68,5
982,2023-10-26 23:00:00,7.73,194.28,172.04,10.25,30.76,18.68,1188.28,5
983,2023-10-27 00:00:00,7.85,186.32,164.64,10.13,26.46,18.68,1174.93,5
984,2023-10-27 01:00:00,9.37,142.22,119.59,10.85,10.1,24.33,1255.04,5
985,2023-10-27 02:00:00,12.79,156.94,128.84,15.14,7.96,25.7,1441.96,5
986,2023-10-27 03:00:00,16.47,170.76,137.97,19.79,17.34,25.7,1588.82,5
987,2023-10-27 04:00:00,17.48,176.88,147.15,30.52,50.07,28.79,1495.36,5
988,2023-10-27 05:00:00,19.0,199.67,169.2,38.15,92.98,30.5,1535.42,5
989,2023-10-27 06:00:00,19.0,227.72,197.74,46.25,147.34,28.79,1535.42,5
990,2023-10-27 07:00:00,11.15,119.19,104.87,25.99,163.08,9.6,787.73,5
991,2023-10-27 08:00:00,7.92,84.91,74.66,15.74,153.06,5.4,574.11,4
992,2023-10-27 09:00:00,7.16,78.3,68.87,13.47,148.77,5.18,527.38,4
993,2023-10-27 10:00:00,11.02,90.46,76.73,15.74,123.02,14.39,687.6,5
994,2023-10-27 11:00:00,16.47,113.08,91.78,18.6,83.68,29.47,974.66,5
995,2023-10-27 12:00:00,21.03,132.45,104.54,20.5,50.78,43.18,1228.33,5
996,2023-10-27 13:00:00,28.12,153.74,119.14,26.23,31.47,55.52,1495.36,5
997,2023-10-27 14:00:00,40.53,183.21,140.67,37.67,21.64,63.75,1762.39,5
998,2023-10-27 15:00:00,53.7,210.98,161.88,47.68,17.7,67.17,1976.01,5
999,2023-10-27 16:00:00,65.86,233.44,181.01,55.31,18.6,68.55,2082.82,5
1000,2023-10-27 17:00:00,67.89,244.73,191.27,53.88,18.78,65.12,2109.53,5
1001,2023-10-27 18:00:00,51.68,234.14,185.25,39.58,15.91,56.89,1949.31,5
1002,2023-10-27 19:00:00,22.29,206.47,166.89,19.55,12.52,45.93,1682.28,5
1003,2024-06-04 20:00:00,10.89,71.92,61.66,14.66,87.26,11.48,674.25,4
1004,2024-06-04 21:00:00,10.89,64.84,55.37,13.83,70.81,11.82,680.92,4
1005,2024-06-04 22:00:00,10.39,59.41,50.19,13.11,60.08,11.82,674.25,4
1006,2024-06-04 23:00:00,9.37,53.32,44.19,12.87,54.36,11.65,654.22,3
1007,2024-06-05 00:00:00,8.23,49.46,40.44,13.59,50.07,12.0,640.87,3
1008,2024-06-05 01:00:00,7.73,49.33,39.78,15.02,49.35,12.51,640.87,3
1009,2024-06-05 02:00:00,8.36,53.52,42.38,17.4,58.65,12.51,660.9,3
1010,2024-06-05 03:00:00,8.74,62.91,50.01,20.03,87.26,11.31,667.57,4
1011,2024-06-05 04:00:00,7.98,81.66,66.91,22.65,128.75,7.88,647.54,4
1012,2024-06-05 05:00:00,7.66,97.83,82.25,22.65,164.51,5.91,640.87,5
1013,2024-06-05 06:00:00,7.16,107.06,92.29,21.46,188.83,5.14,634.19,5
1014,2024-06-05 07:00:00,6.59,111.38,96.12,19.79,203.13,4.71,620.84,5
1015,2024-06-05 08:00:00,6.4,118.43,100.25,18.84,208.85,4.5,600.81,5
1016,2024-06-05 09:00:00,6.27,122.89,102.95,18.6,211.72,4.67,587.46,5
1017,2024-06-05 10:00:00,6.9,125.58,105.21,20.27,214.58,6.68,607.49,5
1018,2024-06-05 11:00:00,8.61,126.22,105.72,22.17,205.99,10.54,660.9,5
1019,2024-06-05 12:00:00,10.13,124.84,103.07,22.41,188.83,14.39,707.63,5
1020,2024-06-05 13:00:00,11.53,123.09,98.6,21.22,165.94,15.08,727.65,5
1021,2024-06-05 14:00:00,13.05,116.02,91.26,19.79,143.05,14.39,754.36,5
1022,2024-06-05 15:00:00,14.57,95.83,74.86,19.07,115.87,15.42,787.73,4
1023,2024-06-05 16:00:00,14.95,71.32,53.86,18.12,85.12,16.62,787.73,4
1024,2024-06-05 17:00:00,15.2,52.97,37.24,17.17,59.37,17.65,761.03,3
1025,2024-06-05 18:00:00,14.82,42.59,28.64,16.21,46.49,17.82,707.63,3
1026,2024-06-05 19:00:00,12.92,38.26,26.14,14.66,47.21,15.77,640.87,3
1027,2024-06-03 20:00:00,18.75,135.16,109.97,20.27,100.14,12.68,807.76,5
1028,2024-06-03 21:00:00,17.99,133.78,110.37,18.12,95.84,12.34,794.41,5
1029,2024-06-03 22:00:00,16.72,128.86,106.65,17.4,87.98,12.68,781.06,5
1030,2024-06-03 23:00:00,14.44,119.2,98.6,16.93,80.11,13.19,774.38,5
1031,2024-06-04 00:00:00,12.03,108.24,89.41,16.21,70.81,14.05,774.38,5
1032,2024-06-04 01:00:00,10.89,96.33,78.66,16.45,60.8,15.42,801.09,5
1033,2024-06-04 02:00:00,11.78,88.34,70.25,18.36,60.08,16.45,854.49,4
1034,2024-06-04 03:00:00,12.92,87.01,67.99,20.74,86.55,15.94,881.2,4
1035,2024-06-04 04:00:00,10.26,97.01,77.37,23.84,144.48,9.68,734.33,5
1036,2024-06-04 05:00:00,9.37,114.25,94.95,24.08,185.97,6.6,700.95,5
1037,2024-06-04 06:00:00,9.12,131.08,112.38,23.84,214.58,5.74,694.27,5
1038,2024-06-04 07:00:00,8.74,138.76,119.48,24.08,228.88,5.27,647.54,5
1039,2024-06-04 08:00:00,8.36,143.01,122.56,23.84,234.6,5.18,614.17,5
1040,2024-06-04 09:00:00,8.36,144.39,123.19,23.37,234.6,5.57,607.49,5
1041,2024-06-04 10:00:00,8.36,146.22,124.84,23.37,234.6,6.25,600.81,5
1042,2024-06-04 11:00:00,8.11,147.86,126.93,23.6,228.88,7.03,607.49,5
1043,2024-06-04 12:00:00,7.85,150.58,130.31,24.8,223.16,7.88,614.17,5
1044,2024-06-04 13:00:00,9.25,155.04,134.95,27.42,203.13,10.71,674.25,5
1045,2024-06-04 14:00:00,11.53,150.86,130.55,25.27,173.09,12.17,747.68,5
1046,2024-06-04 15:00:00,12.03,133.91,115.24,21.22,147.34,13.02,801.09,5
1047,2024-06-04 16:00:00,10.89,117.07,101.7,18.84,128.75,13.37,821.11,5
1048,2024-06-04 17:00:00,10.77,102.81,89.71,17.88,117.3,12.85,787.73,5
1049,2024-06-04 18:00:00,10.89,91.4,79.15,16.69,110.15,12.17,734.33,5
1050,2024-06-04 19:00:00,11.02,81.39,69.91,15.74,101.57,11.48,694.27,4
1051,2024-05-13 20:00:00,15.71,75.42,58.19,17.17,58.65,19.19,907.9,4
1052,2024-05-13 21:00:00,13.3,69.7,54.5,15.74,54.36,18.51,867.84,4
1053,2024-05-13 22:00:00,11.53,65.08,51.54,15.02,50.07,18.16,834.47,4
