,date,aqi,pm2_5,pm10,co,no2,o3,so2,nh3
42,2023-10-21,5.0,173.13708333333332,212.71041666666667,1709.5404166666667,36.23708333333334,65.18041666666667,22.58583333333333,24.960416666666664
43,2023-10-22,4.875,152.79416666666665,191.66083333333333,1550.4358333333332,33.16708333333333,57.562083333333334,17.161666666666665,19.27875
44,2023-10-23,5.0,159.27291666666667,194.93291666666667,1436.39125,30.65625,82.06083333333333,20.235833333333336,16.085833333333333
45,2023-10-24,4.958333333333333,160.44958333333332,194.28583333333333,1362.6816666666666,29.247083333333336,73.20625,19.099166666666665,14.860416666666666
46,2023-10-25,5.0,141.04458333333335,167.20333333333335,1115.6783333333333,22.21083333333333,80.36958333333334,16.32125,13.960416666666667
47,2023-10-26,5.0,176.64583333333334,207.11833333333334,1479.22875,31.631666666666664,65.84041666666667,19.56,14.851666666666667
48,2023-10-27,4.916666666666667,140.43041666666667,172.16625,1430.8295833333334,35.634166666666665,51.14291666666667,24.934583333333332,23.179166666666664
49,2023-10-28,5.0,144.43791666666667,179.5666666666667,1368.5220833333333,28.460416666666664,55.505833333333335,17.907083333333333,20.652083333333334
50,2023-10-29,5.0,167.63583333333332,202.43375,1406.3520833333332,30.501666666666665,68.53666666666668,21.5525,29.248333333333335
51,2023-10-30,5.0,201.99708333333334,244.80708333333334,1604.3979166666668,35.10791666666667,72.17291666666667,25.79875,24.337500000000002
52,2023-10-31,5.0,216.25083333333336,261.7704166666667,1772.9595833333333,42.337916666666665,73.95958333333333,30.14625,27.846666666666664
53,2023-11-01,5.0,198.61333333333334,246.30375,1878.1025,49.33833333333333,52.6325,29.65833333333333,31.327916666666667
54,2023-11-02,5.0,195.53625,242.14333333333332,1864.195,47.54333333333333,49.20458333333334,30.5475,26.7325
55,2023-11-03,5.0,220.22958333333335,272.55125,2097.0104166666665,50.899166666666666,43.99791666666667,30.875,33.67041666666667
56,2023-11-04,5.0,186.78291666666667,223.58916666666667,1573.52375,35.593333333333334,50.086666666666666,18.949583333333333,23.464166666666667
57,2023-11-05,5.0,155.52666666666667,191.68791666666667,1420.5375000000001,33.82625,52.19166666666666,21.635833333333334,28.110833333333332
58,2023-11-06,4.958333333333333,170.84541666666667,215.6875,1735.9650000000001,42.92124999999999,51.55125,30.68166666666667,38.01416666666667
59,2023-11-07,5.0,172.01708333333332,214.18875,1707.8716666666667,39.51833333333333,51.6775,20.28125,20.055
60,2023-11-08,5.0,164.27041666666665,201.26250000000002,1598.0004166666668,35.11541666666667,53.684583333333336,19.54,17.722916666666666
61,2023-11-09,5.0,167.955,224.44583333333333,1699.8045833333333,36.4825,52.67333333333334,23.806250000000002,21.822916666666668
62,2023-11-10,5.0,174.50166666666667,229.99249999999998,1747.9262500000002,36.43125,49.51791666666667,21.25375,18.415
63,2023-11-11,5.0,151.88583333333335,187.98875,1367.4104166666666,25.322083333333335,65.60833333333333,17.775000000000002,13.381666666666668
64,2023-11-12,4.833333333333333,96.00541666666668,124.46749999999999,1167.4170833333333,27.256249999999998,43.4775,13.080833333333333,11.855416666666665
65,2023-11-13,4.833333333333333,124.30541666666666,160.5875,1425.26625,32.185833333333335,52.07916666666667,16.957916666666666,15.566249999999998
66,2023-11-14,4.958333333333333,162.86291666666668,202.39916666666667,1603.2849999999999,37.3725,53.105,19.465,18.3
67,2023-11-15,5.0,191.73166666666668,232.13333333333333,1617.1925,36.943333333333335,55.65,21.760833333333334,21.84958333333333
68,2023-11-16,5.0,188.82791666666665,228.64916666666667,1708.4270833333333,43.60916666666666,58.66291666666667,28.715,25.41625
69,2023-11-17,5.0,129.44833333333335,164.99708333333334,1514.5541666666668,37.464166666666664,49.54083333333333,18.194583333333334,15.469166666666666
70,2023-11-18,4.416666666666667,87.82625,118.21875,1244.8829166666667,35.788333333333334,39.385,21.392916666666665,28.126666666666665
71,2023-11-19,5.0,148.55166666666665,183.49916666666664,1482.5670833333334,35.068333333333335,57.199999999999996,23.782916666666665,23.54125
72,2023-11-20,5.0,142.12166666666667,169.50875,1270.6125,28.866249999999997,63.06791666666666,16.779166666666665,15.244166666666667
73,2023-11-21,5.0,174.45583333333332,197.885,1138.7666666666667,23.142916666666665,77.77666666666666,18.99,14.749166666666667
74,2023-11-22,5.0,226.62208333333334,261.91041666666666,1499.81125,34.36833333333333,55.328333333333326,21.075416666666666,14.787916666666666
75,2023-11-23,5.0,251.74458333333334,291.5475,1766.8404166666667,37.071666666666665,60.864583333333336,26.002916666666668,22.603333333333335
76,2023-11-24,5.0,273.90458333333333,315.10833333333335,1886.7258333333332,42.740833333333335,73.81,34.877916666666664,35.94541666666667
77,2023-11-25,5.0,256.8,291.0308333333333,1670.3208333333332,34.67625,66.71041666666666,23.633333333333336,24.8575
78,2023-11-26,5.0,224.19000000000003,256.79041666666666,1608.569166666667,34.5625,63.90625,25.610416666666666,27.162916666666664
79,2023-11-27,5.0,244.48208333333332,291.91,1994.0925,53.74208333333333,56.37625,36.979166666666664,39.145
80,2023-11-28,5.0,236.31583333333333,278.41625,1836.9366666666667,40.50333333333334,50.45541666666667,20.344583333333333,17.398333333333333
81,2023-11-29,5.0,236.92625,276.425,1695.0775,37.58625,59.60333333333333,26.409166666666664,25.820833333333336
82,2023-11-30,5.0,262.02333333333337,293.74666666666667,1745.1450000000002,34.180416666666666,62.02875,21.95375,13.242083333333333
83,2023-12-01,5.0,141.48333333333332,163.695,1507.6004166666664,34.00791666666667,34.01,18.932916666666667,11.66625
84,2023-12-02,5.0,161.06708333333333,185.70291666666665,1551.54875,28.55333333333333,45.66,13.720833333333333,12.581249999999999
85,2023-12-03,4.791666666666667,125.62875000000001,150.09958333333333,1424.1541666666665,27.829166666666666,42.56041666666667,13.292083333333332,14.334166666666667
86,2023-12-04,4.875,149.49625,185.28416666666666,1767.9529166666669,42.92666666666667,44.932500000000005,27.050833333333333,22.803749999999997
87,2023-12-05,4.791666666666667,128.0825,156.94,1633.8820833333332,38.52791666666666,16.663333333333334,18.61625,18.605
88,2023-12-06,5.0,216.8275,251.59124999999997,2135.6741666666667,42.526666666666664,13.772083333333333,24.302916666666665,17.062083333333334
89,2023-12-07,5.0,202.3166666666667,222.05083333333334,2113.9779166666667,41.784166666666664,2.34625,20.60833333333333,11.055833333333332
90,2023-12-08,5.0,121.91125,135.54083333333332,1194.6758333333335,21.738333333333333,57.56916666666667,12.152500000000002,7.4504166666666665
91,2023-12-09,4.416666666666667,98.18083333333334,110.85958333333333,873.40625,14.925416666666665,75.91416666666667,12.554583333333333,11.6775
92,2023-12-10,4.958333333333333,103.61166666666666,119.90541666666667,870.3479166666667,18.431250000000002,78.15625,15.192083333333334,12.336666666666666
93,2023-12-11,5.0,159.9425,200.28291666666667,1580.1970833333335,39.3175,40.17041666666667,21.328333333333333,21.437916666666666
94,2023-12-12,5.0,186.24166666666667,224.00666666666666,1648.9020833333334,35.16583333333333,47.88999999999999,17.608333333333334,13.466666666666667
95,2023-12-13,5.0,171.25666666666666,195.00625,1201.62875,23.22375,73.24333333333334,19.843333333333334,11.032916666666667
96,2023-12-14,5.0,209.73125000000002,244.1525,1496.7524999999998,34.79416666666666,58.11083333333334,20.975416666666664,13.618333333333332
97,2023-12-15,5.0,249.18999999999997,291.4429166666667,1785.4770833333332,39.152499999999996,49.29791666666667,19.694166666666664,14.942916666666667
98,2023-12-16,5.0,231.9154166666667,260.52375,1431.9420833333334,27.05,66.56791666666668,15.92125,10.284166666666666
99,2023-12-17,5.0,236.27541666666664,265.8975,1398.0070833333332,27.0425,65.42041666666667,14.84625,10.60375
100,2023-12-18,5.0,223.59416666666667,248.75208333333333,1344.0445833333333,26.8075,80.61541666666666,17.191666666666666,12.049999999999999
101,2023-12-19,5.0,198.9225,228.44541666666666,1446.40625,33.27,60.87916666666666,16.402083333333334,12.285833333333334
102,2023-12-20,5.0,204.08833333333334,227.63958333333335,1416.087083333333,28.027916666666666,80.85291666666667,14.9775,12.165
103,2023-12-21,5.0,322.32375,360.6254166666667,1914.819166666667,39.36416666666667,65.45708333333333,20.2575,16.184583333333332
104,2023-12-22,5.0,467.34083333333336,523.7837499999999,2519.528333333333,48.43875,61.82916666666667,27.03125,23.12
105,2023-12-23,5.0,323.89708333333334,369.25541666666663,2007.1675000000002,35.22958333333333,50.58375,18.287916666666668,22.208333333333332
106,2023-12-24,5.0,184.86625,219.6875,1618.0270833333334,33.88708333333333,49.837916666666665,21.362916666666667,19.938750000000002
107,2023-12-25,5.0,228.31500000000003,262.98333333333335,1751.5420833333335,35.200833333333335,43.28041666666667,16.04125,13.677916666666667
108,2023-12-26,5.0,224.2108333333333,264.57458333333335,1814.1270833333335,41.345,39.1325,26.494583333333335,26.93375
109,2023-12-27,5.0,278.68333333333334,320.91249999999997,1897.0170833333334,40.445,45.315,24.277916666666666,22.804999999999996
110,2023-12-28,5.0,323.07875,366.79541666666665,2017.1804166666668,43.46208333333333,59.34875,35.42,33.03208333333333
111,2023-12-29,5.0,326.33750000000003,370.78625000000005,2012.72875,41.44166666666667,49.11875,23.98,21.8175
112,2023-12-30,5.0,300.4316666666667,333.7608333333333,1710.6533333333334,30.407083333333333,53.6675,16.129166666666666,15.917499999999999
113,2023-12-31,5.0,269.37583333333333,297.02958333333333,1471.1616666666666,27.06125,49.447916666666664,12.61125,10.059583333333334
114,2024-01-01,5.0,314.93333333333334,344.2404166666667,1718.4412499999999,34.13791666666666,55.025,16.005,10.99875
115,2024-01-02,5.0,326.73833333333334,365.21374999999995,1997.1537500000002,40.26,42.00333333333334,19.92833333333333,16.627916666666668
116,2024-01-03,5.0,307.6825,347.25916666666666,2161.8216666666667,49.331250000000004,47.33416666666667,27.706666666666667,22.098333333333333
117,2024-01-04,5.0,277.3520833333333,321.1608333333333,1999.93625,38.73625,38.72958333333333,19.02958333333333,14.139166666666668
118,2024-01-05,5.0,347.08625,383.6770833333333,2221.9025,45.211666666666666,55.15291666666666,32.37625,23.05458333333333
119,2024-01-06,5.0,380.0233333333333,405.97333333333336,2522.3104166666667,42.79833333333334,19.411666666666665,21.347916666666666,19.8125
120,2024-01-07,5.0,170.19208333333333,186.63791666666668,1488.1295833333334,25.31375,48.07916666666667,11.371250000000002,8.76
121,2024-01-08,5.0,171.11708333333334,197.26041666666666,1356.8404166666667,27.385833333333334,50.06458333333333,13.535833333333334,8.428749999999999
122,2024-01-09,5.0,217.56,238.87,1522.06,24.68,5.5,7.87,7.79
123,2024-01-10,5.0,191.39086956521737,209.71217391304347,1066.9547826086957,19.169999999999998,77.6195652173913,15.91695652173913,7.638260869565218
124,2024-01-11,5.0,217.71666666666667,239.36875,1216.37125,23.97666666666667,71.37583333333333,16.262083333333333,7.822083333333333
125,2024-01-12,5.0,249.20208333333335,275.32125,1444.7383333333335,27.877916666666668,68.33624999999999,16.174583333333334,7.485833333333333
126,2024-01-13,5.0,312.69874999999996,340.7245833333333,1667.2608333333335,28.15833333333333,58.669999999999995,17.23125,14.262083333333335
127,2024-01-14,5.0,367.27500000000003,397.6245833333333,1856.9633333333334,31.687916666666666,51.5375,18.52958333333333,17.367083333333333
128,2024-01-15,5.0,413.4783333333333,440.6895833333333,2061.1291666666666,33.45166666666667,59.68208333333334,16.795833333333334,10.66375
129,2024-01-16,5.0,451.53,487.6770833333333,2554.5766666666664,50.10958333333334,58.71291666666667,28.247916666666665,19.450833333333332
130,2024-01-17,5.0,456.5154166666667,487.72416666666663,2238.5899999999997,32.76625,73.53958333333334,20.82166666666667,10.53625
131,2024-01-18,5.0,419.92375,455.33750000000003,2250.8295833333336,42.98333333333333,12.798333333333334,27.890833333333333,10.011666666666667
132,2024-01-19,5.0,348.9483333333333,383.8566666666666,2051.670833333333,40.08541666666667,41.67333333333333,22.632916666666663,13.2275
133,2024-01-20,5.0,292.24666666666667,315.24708333333336,1483.67875,22.48375,75.65416666666667,13.515833333333333,7.117916666666666
134,2024-01-21,5.0,237.41333333333333,259.27666666666664,1245.0229166666666,23.626666666666665,51.452916666666674,11.659166666666666,6.46625
135,2024-01-22,5.0,328.6454166666667,363.08125,1818.5766666666668,37.6575,39.35791666666667,21.337500000000002,14.957083333333335
136,2024-01-23,5.0,365.68625,397.3129166666667,1974.9004166666666,38.2425,43.762499999999996,18.585833333333333,11.394166666666665
137,2024-01-24,5.0,358.1041666666667,386.85625,1797.9937499999999,31.252916666666664,54.26500000000001,16.69625,9.149583333333334
138,2024-01-25,5.0,404.08125,436.39958333333334,1884.2220833333333,33.09125,61.73583333333334,17.20625,9.314583333333333
139,2024-01-26,5.0,371.0920833333333,402.31375,1707.3149999999998,29.135,62.76791666666667,15.408333333333333,8.522083333333333
140,2024-01-27,5.0,285.74666666666667,320.86708333333337,1426.100416666667,25.592083333333335,59.84625,11.910833333333334,11.242916666666666
141,2024-01-28,5.0,283.0183333333333,318.7554166666667,1596.8879166666666,33.13375,62.630833333333335,22.40125,21.315416666666668
142,2024-01-29,5.0,394.3541666666667,439.47541666666666,2098.9562499999997,40.50958333333333,71.55624999999999,29.638333333333332,21.178333333333335
143,2024-01-30,5.0,566.9791666666666,618.9929166666667,2509.515,42.35875,59.16791666666666,27.562083333333334,16.675416666666667
144,2024-01-31,5.0,411.4891666666667,451.09458333333333,2258.0620833333332,40.90291666666666,47.583333333333336,23.142083333333332,20.392500000000002
145,2024-02-01,5.0,265.40749999999997,315.70125,1819.6904166666666,39.8175,46.44916666666666,23.732083333333335,22.44333333333333
